taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
293	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10895798			Methanobacteria		Methanobacteria	Methanobacteria			class			accepted			Archaea	Methanobacteriota	Methanobacteria			
10751195	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Methanosarcinia		Methanosarcinia	Methanosarcinia			class			accepted			Archaea	Halobacteriota	Methanosarcinia			
10692980	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Methanocellia		Methanocellia	Methanocellia			class			accepted			Archaea	Halobacteriota	Methanocellia			
10775835	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Methanonatronarchaeia		Methanonatronarchaeia	Methanonatronarchaeia			class			accepted			Archaea	Halobacteriota	Methanonatronarchaeia			
11833598	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			UBA148						class			accepted			Archaea	Halobacteriota	UBA148			
10797058	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Methanoliparia		Methanoliparia	Methanoliparia			class			accepted			Archaea	Halobacteriota	Methanoliparia			
291	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Archaeoglobi		Archaeoglobi	Archaeoglobi			class			accepted			Archaea	Halobacteriota	Archaeoglobi			
162	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Methanomicrobia		Methanomicrobia	Methanomicrobia			class			accepted			Archaea	Halobacteriota	Methanomicrobia			
160	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Halobacteria		Halobacteria	Halobacteria			class			accepted			Archaea	Halobacteriota	Halobacteria			
10858678	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764301			Syntropharchaeia		Syntropharchaeia	Syntropharchaeia			class			accepted			Archaea	Halobacteriota	Syntropharchaeia			
11651949	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	11499140			WALL01						order			accepted			Archaea	B1Sed10-29		WALL01		
11632544	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			LC30						class			accepted			Archaea	Asgardarchaeota	LC30			
11609823	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Odinarchaeia		Odinarchaeia	Odinarchaeia			class			accepted			Archaea	Asgardarchaeota	Odinarchaeia			
10809188	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10706191			Nanoarchaeia		Nanoarchaeia	Nanoarchaeia			class			accepted			Archaea	Nanoarchaeota	Nanoarchaeia			
10872566	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Heimdallarchaeia		Heimdallarchaeia	Heimdallarchaeia			class			accepted			Archaea	Asgardarchaeota	Heimdallarchaeia			
11551394	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Jordarchaeia		Jordarchaeia	Jordarchaeia			class			accepted			Archaea	Asgardarchaeota	Jordarchaeia			
10862706	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Thorarchaeia		Thorarchaeia	Thorarchaeia			class			accepted			Archaea	Asgardarchaeota	Thorarchaeia			
11664707	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Wukongarchaeia		Wukongarchaeia	Wukongarchaeia			class			accepted			Archaea	Asgardarchaeota	Wukongarchaeia			
11879226	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Hermodarchaeia		Hermodarchaeia	Hermodarchaeia			class			accepted			Archaea	Asgardarchaeota	Hermodarchaeia			
11766235	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Sifarchaeia		Sifarchaeia	Sifarchaeia			class			accepted			Archaea	Asgardarchaeota	Sifarchaeia			
11824439	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Baldrarchaeia		Baldrarchaeia	Baldrarchaeia			class			accepted			Archaea	Asgardarchaeota	Baldrarchaeia			
10878590	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10703048			Lokiarchaeia		Lokiarchaeia	Lokiarchaeia			class			accepted			Archaea	Asgardarchaeota	Lokiarchaeia			
10791168	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10832894			Aenigmatarchaeia		Aenigmatarchaeia	Aenigmatarchaeia			class			accepted			Archaea	Aenigmatarchaeota	Aenigmatarchaeia			
10831122	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10684421			Hydrothermarchaeia		Hydrothermarchaeia	Hydrothermarchaeia			class			accepted			Archaea	Hydrothermarchaeota	Hydrothermarchaeia			
10695566	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			Poseidoniia		Poseidoniia	Poseidoniia			class			accepted			Archaea	Thermoplasmatota	Poseidoniia			
10825924	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			B47-G6						class			accepted			Archaea	Thermoplasmatota	B47-G6			
295	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			Thermoplasmata		Thermoplasmata	Thermoplasmata			class			accepted			Archaea	Thermoplasmatota	Thermoplasmata			
10730921	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			UBA186						class			accepted			Archaea	Thermoplasmatota	UBA186			
10890632	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			E2						class			accepted			Archaea	Thermoplasmatota	E2			
11376116	aa1bc573-f338-482d-b6aa-f371d57f20f5	10801891			Poseidoniia_A						class			accepted			Archaea	Thermoplasmatota	Poseidoniia_A			
10691849	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			EX4484-6						class			accepted			Archaea	Thermoplasmatota	EX4484-6			
11210260	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10801891			SW-10-69-26						class			accepted			Archaea	Thermoplasmatota	SW-10-69-26			
10761100	7ddf754f-d193-4cc9-b351-99906754a03b	10862820			Priklausovirales		Priklausovirales	Priklausovirales			order			accepted			Viruses	Preplasmiviricota	Maveriviricetes	Priklausovirales		
11829910	7ddf754f-d193-4cc9-b351-99906754a03b	11430341			Orthopolintovirales		Orthopolintovirales	Orthopolintovirales			order			accepted			Viruses	Preplasmiviricota	Polintoviricetes	Orthopolintovirales		
10831210	7ddf754f-d193-4cc9-b351-99906754a03b	10888398			Rowavirales		Rowavirales	Rowavirales			order			accepted			Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales		
10735517	7ddf754f-d193-4cc9-b351-99906754a03b	10888398			Kalamavirales		Kalamavirales	Kalamavirales			order			accepted			Viruses	Preplasmiviricota	Tectiliviricetes	Kalamavirales		
10862111	7ddf754f-d193-4cc9-b351-99906754a03b	10888398			Belfryvirales		Belfryvirales	Belfryvirales			order			accepted			Viruses	Preplasmiviricota	Tectiliviricetes	Belfryvirales		
10872682	7ddf754f-d193-4cc9-b351-99906754a03b	10888398			Vinavirales		Vinavirales	Vinavirales			order			accepted			Viruses	Preplasmiviricota	Tectiliviricetes	Vinavirales		
11123764	7ddf754f-d193-4cc9-b351-99906754a03b	341			Proplicastomata		Proplicastomata	Proplicastomata			order			accepted			Animalia	Platyhelminthes	Turbellaria	Proplicastomata		
7423361	7ddf754f-d193-4cc9-b351-99906754a03b	144			Spathebothriidea		Spathebothriidea	Spathebothriidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Spathebothriidea		
8263452	7ddf754f-d193-4cc9-b351-99906754a03b	144			Rhinebothriidea		Rhinebothriidea	Rhinebothriidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Rhinebothriidea		
8276189	7ddf754f-d193-4cc9-b351-99906754a03b	144			Tetrabothriidea		Tetrabothriidea	Tetrabothriidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Tetrabothriidea		
7885371	7ddf754f-d193-4cc9-b351-99906754a03b	144			Diphyllobothriidea		Diphyllobothriidea	Diphyllobothriidea			order		Kuchta, R., Scholz, T., Brabec, J., & Bray, R. (2008). Suppression of the tapeworm order Pseudophyllidea (Platyhelminthes: Eucestoda) and the proposal of two new orders, Bothriocephalidea and Diphyllobothriidea. International Journal for Parasitology, 38(1): 49–55. https://doi.org/10.1016/j.ijpara.2007.08.005	accepted			Animalia	Platyhelminthes	Cestoda	Diphyllobothriidea		
7909029	7ddf754f-d193-4cc9-b351-99906754a03b	144			Cathetocephalidea		Cathetocephalidea	Cathetocephalidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Cathetocephalidea		
504	7ddf754f-d193-4cc9-b351-99906754a03b	144			Amphilinidea		Amphilinidea	Amphilinidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Amphilinidea		
9549908	7ddf754f-d193-4cc9-b351-99906754a03b	144			Phyllobothriidea		Phyllobothriidea	Phyllobothriidea			order		Caira, J. N., Jensen, K., Waeschenbach, A., Olson, P. D., & Littlewood, D. T. J. (2014). Orders out of chaos – molecular phylogenetics reveals the complexity of shark and stingray tapeworm relationships. International Journal for Parasitology, 44(1): 55–73. https://doi.org/10.1016/j.ijpara.2013.10.004	accepted			Animalia	Platyhelminthes	Cestoda	Phyllobothriidea		
9442768	7ddf754f-d193-4cc9-b351-99906754a03b	144			Haplobothriidea		Haplobothriidea	Haplobothriidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Haplobothriidea		
9311440	7ddf754f-d193-4cc9-b351-99906754a03b	144			Onchoproteocephalidea		Onchoproteocephalidea	Onchoproteocephalidea			order		Caira, J. N., Jensen, K., Waeschenbach, A., Olson, P. D., & Littlewood, D. T. J. (2014). Orders out of chaos – molecular phylogenetics reveals the complexity of shark and stingray tapeworm relationships. International Journal for Parasitology, 44(1): 55–73. https://doi.org/10.1016/j.ijpara.2013.10.004	accepted			Animalia	Platyhelminthes	Cestoda	Onchoproteocephalidea		
7903733	7ddf754f-d193-4cc9-b351-99906754a03b	144			Caryophyllidea		Caryophyllidea	Caryophyllidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Caryophyllidea		
891	7ddf754f-d193-4cc9-b351-99906754a03b	144			Trypanorhyncha		Trypanorhyncha	Trypanorhyncha			order			accepted			Animalia	Platyhelminthes	Cestoda	Trypanorhyncha		
779	7ddf754f-d193-4cc9-b351-99906754a03b	144			Diphyllidea		Diphyllidea	Diphyllidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Diphyllidea		
893	7ddf754f-d193-4cc9-b351-99906754a03b	144			Nippotaeniidea		Nippotaeniidea	Nippotaeniidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Nippotaeniidea		
7839383	7ddf754f-d193-4cc9-b351-99906754a03b	144			Lecanicephalidea		Lecanicephalidea	Lecanicephalidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Lecanicephalidea		
7795406	7ddf754f-d193-4cc9-b351-99906754a03b	144			Bothriocephalidea		Bothriocephalidea	Bothriocephalidea			order		Kuchta, R., Scholz, T., Brabec, J., & Bray, R. (2008). Suppression of the tapeworm order Pseudophyllidea (Platyhelminthes: Eucestoda) and the proposal of two new orders, Bothriocephalidea and Diphyllobothriidea. International Journal for Parasitology, 38(1): 49–55. https://doi.org/10.1016/j.ijpara.2007.08.005	accepted			Animalia	Platyhelminthes	Cestoda	Bothriocephalidea		
780	7ddf754f-d193-4cc9-b351-99906754a03b	144			Cyclophyllidea		Cyclophyllidea	Cyclophyllidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Cyclophyllidea		
8354790	7ddf754f-d193-4cc9-b351-99906754a03b	144			Litobothriidea		Litobothriidea	Litobothriidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Litobothriidea		
503	7ddf754f-d193-4cc9-b351-99906754a03b	144			Gyrocotylidea		Gyrocotylidea	Gyrocotylidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Gyrocotylidea		
776	7ddf754f-d193-4cc9-b351-99906754a03b	144			Tetraphyllidea		Tetraphyllidea	Tetraphyllidea			order			accepted			Animalia	Platyhelminthes	Cestoda	Tetraphyllidea		
7393567	7ddf754f-d193-4cc9-b351-99906754a03b	345			Diplostomida		Diplostomida	Diplostomida			order			accepted			Animalia	Platyhelminthes	Trematoda	Diplostomida		
434	7ddf754f-d193-4cc9-b351-99906754a03b	345			Plagiorchiida		Plagiorchiida	Plagiorchiida			order			accepted			Animalia	Platyhelminthes	Trematoda	Plagiorchiida		
7771769	7ddf754f-d193-4cc9-b351-99906754a03b	345			Stichocotylida		Stichocotylida	Stichocotylida			order		Gibson, D. I., & Chinabut, S. (1984). Rohdella siamensis gen. et sp.nov. (Aspidogastridae: Rohdellinae subfam.nov.) from fresh water fishes in Thailand, with a reorganization of the classification of the subclass Aspidogastrea. Parasitology, 88(03): 383–393. https://doi.org/10.1017/s0031182000054652	accepted			Animalia	Platyhelminthes	Trematoda	Stichocotylida		
7377566	7ddf754f-d193-4cc9-b351-99906754a03b	345			Aspidogastrida		Aspidogastrida	Aspidogastrida			order			accepted			Animalia	Platyhelminthes	Trematoda	Aspidogastrida		
7723770	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Chimaericolidea		Chimaericolidea	Chimaericolidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Chimaericolidea		
7936126	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Gyrodactylidea		Gyrodactylidea	Gyrodactylidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Gyrodactylidea		
7914871	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Dactylogyridea		Dactylogyridea	Dactylogyridea			order			accepted			Animalia	Platyhelminthes	Monogenea	Dactylogyridea		
8226421	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Monocotylidea		Monocotylidea	Monocotylidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Monocotylidea		
7513076	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Polystomatidea		Polystomatidea	Polystomatidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Polystomatidea		
11198509	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Lagarocotylidea		Lagarocotylidea	Lagarocotylidea			order		Kritsky, D. C., Hoberg, E. P., & Aubry, K. B. (1993). Lagarocotyle salamandrae n. gen., n. sp. (Monogenoidea, Polyonchoinea, Lagarocotylidea n. ord.) from the Cloaca of Rhyacotriton cascadae Good and Wake (Caudata, Rhyacotritonidae) in Washington State. The Journal of Parasitology, 79(3): 322. https://doi.org/10.2307/3283565	accepted			Animalia	Platyhelminthes	Monogenea	Lagarocotylidea		
7585315	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Montchadskyellidea		Montchadskyellidea	Montchadskyellidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Montchadskyellidea		
7723830	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Capsalidea		Capsalidea	Capsalidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Capsalidea		
7458823	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Diclybothriidea		Diclybothriidea	Diclybothriidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Diclybothriidea		
8236643	7ddf754f-d193-4cc9-b351-99906754a03b	7774442			Mazocraeidea		Mazocraeidea	Mazocraeidea			order			accepted			Animalia	Platyhelminthes	Monogenea	Mazocraeidea		
10679187	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Alicyclobacillales		Alicyclobacillales	Alicyclobacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Alicyclobacillales		
10720539	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Kyrpidiales		Kyrpidiales	Kyrpidiales			order			accepted			Bacteria	Firmicutes	Bacilli	Kyrpidiales		
7367448	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Haloplasmatales		Haloplasmatales	Haloplasmatales			order			accepted			Bacteria	Firmicutes	Bacilli	Haloplasmatales		
11641994	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			JC228						order			accepted			Bacteria	Firmicutes	Bacilli	JC228		
11177048	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_H						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_H		
11171384	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_F						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_F		
10781945	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Paenibacillales		Paenibacillales	Paenibacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Paenibacillales		
10709238	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Thermicanales		Thermicanales	Thermicanales			order			accepted			Bacteria	Firmicutes	Bacilli	Thermicanales		
10890930	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Brevibacillales		Brevibacillales	Brevibacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Brevibacillales		
10675930	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Staphylococcales		Staphylococcales	Staphylococcales			order			accepted			Bacteria	Firmicutes	Bacilli	Staphylococcales		
577	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Lactobacillales		Lactobacillales	Lactobacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Lactobacillales		
11112783	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_C						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_C		
10813502	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			RFN20						order			accepted			Bacteria	Firmicutes	Bacilli	RFN20		
11185180	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_B						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_B		
11584769	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Culicoidibacterales		Culicoidibacterales	Culicoidibacterales			order			accepted			Bacteria	Firmicutes	Bacilli	Culicoidibacterales		
11190411	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Haloplasmatales_A						order			accepted			Bacteria	Firmicutes	Bacilli	Haloplasmatales_A		
10754500	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			RES148						order			accepted			Bacteria	Firmicutes	Bacilli	RES148		
10730676	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Exiguobacterales		Exiguobacterales	Exiguobacterales			order			accepted			Bacteria	Firmicutes	Bacilli	Exiguobacterales		
10846122	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Desulfuribacillales		Desulfuribacillales	Desulfuribacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Desulfuribacillales		
10728876	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Rubeoparvulales		Rubeoparvulales	Rubeoparvulales			order			accepted			Bacteria	Firmicutes	Bacilli	Rubeoparvulales		
10889520	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Izemoplasmatales		Izemoplasmatales	Izemoplasmatales			order			accepted			Bacteria	Firmicutes	Bacilli	Izemoplasmatales		
10711916	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Tumebacillales		Tumebacillales	Tumebacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Tumebacillales		
11205644	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_D						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_D		
10723184	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Aneurinibacillales		Aneurinibacillales	Aneurinibacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Aneurinibacillales		
7446477	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Erysipelotrichales		Erysipelotrichales	Erysipelotrichales			order			accepted			Bacteria	Firmicutes	Bacilli	Erysipelotrichales		
11527975	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			CAJFEE01						order			accepted			Bacteria	Firmicutes	Bacilli	CAJFEE01		
11130610	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_A						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_A		
10713321	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			ML615J-28						order			accepted			Bacteria	Firmicutes	Bacilli	ML615J-28		
10827950	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Caldalkalibacillales		Caldalkalibacillales	Caldalkalibacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Caldalkalibacillales		
10777296	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Thermoactinomycetales		Thermoactinomycetales	Thermoactinomycetales			order			accepted			Bacteria	Firmicutes	Bacilli	Thermoactinomycetales		
11174641	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_G						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_G		
10805868	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			RF39						order			accepted			Bacteria	Firmicutes	Bacilli	RF39		
11747121	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			JACDOE01						order			accepted			Bacteria	Firmicutes	Bacilli	JACDOE01		
10812091	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Tepidibacillales		Tepidibacillales	Tepidibacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Tepidibacillales		
11215142	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales_E						order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales_E		
1213	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Acholeplasmatales		Acholeplasmatales	Acholeplasmatales			order			accepted			Bacteria	Firmicutes	Bacilli	Acholeplasmatales		
576	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Bacillales		Bacillales	Bacillales			order			accepted			Bacteria	Firmicutes	Bacilli	Bacillales		
581	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Mycoplasmatales		Mycoplasmatales	Mycoplasmatales			order			accepted			Bacteria	Firmicutes	Bacilli	Mycoplasmatales		
10802474	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	303			Calditerricolales		Calditerricolales	Calditerricolales			order			accepted			Bacteria	Firmicutes	Bacilli	Calditerricolales		
716	7ddf754f-d193-4cc9-b351-99906754a03b	212			Bucerotiformes		Bucerotiformes	Bucerotiformes			order			accepted			Animalia	Chordata	Aves	Bucerotiformes		
1448	7ddf754f-d193-4cc9-b351-99906754a03b	212			Apodiformes		Apodiformes	Apodiformes			order			accepted			Animalia	Chordata	Aves	Apodiformes		
7191426	7ddf754f-d193-4cc9-b351-99906754a03b	212			Phoenicopteriformes		Phoenicopteriformes	Phoenicopteriformes			order			accepted			Animalia	Chordata	Aves	Phoenicopteriformes		
1450	7ddf754f-d193-4cc9-b351-99906754a03b	212			Strigiformes		Strigiformes	Strigiformes			order			accepted			Animalia	Chordata	Aves	Strigiformes		
839	7ddf754f-d193-4cc9-b351-99906754a03b	212			Ciconiiformes		Ciconiiformes	Ciconiiformes			order			accepted			Animalia	Chordata	Aves	Ciconiiformes		
